epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,635.391,1.33403,1.17972,1.52753,0.72007,0.66207,0.72557,0.33107,1.77757,1.42747,2.10852,0.006634,0.006634,0.006634
70,644.523,1.38425,1.22986,1.5684,0.6471,0.68683,0.70226,0.3591,1.6308,1.41019,1.88758,0.0065845,0.0065845,0.0065845
71,653.464,1.33702,1.18922,1.52967,0.67724,0.69869,0.72793,0.3708,1.6514,1.35532,1.89138,0.006535,0.006535,0.006535
72,662.388,1.35623,1.18151,1.53278,0.70751,0.64837,0.71186,0.38044,1.60109,1.41308,1.80963,0.0064855,0.0064855,0.0064855
73,671.069,1.34777,1.18996,1.52485,0.65516,0.67414,0.72185,0.37368,1.66046,1.38494,1.911,0.006436,0.006436,0.006436
74,679.924,1.33254,1.17084,1.5147,0.70015,0.69482,0.73262,0.3776,1.58455,1.37534,1.8267,0.0063865,0.0063865,0.0063865
75,688.685,1.35057,1.19629,1.5282,0.69725,0.65322,0.71081,0.39237,1.54403,1.39123,1.77825,0.006337,0.006337,0.006337
76,697.406,1.31575,1.15,1.49842,0.71231,0.71152,0.76121,0.41104,1.55157,1.29845,1.76401,0.0062875,0.0062875,0.0062875
77,706.701,1.33593,1.15614,1.51837,0.771,0.66029,0.73667,0.38813,1.56436,1.36018,1.80175,0.006238,0.006238,0.006238
78,715.706,1.33281,1.17054,1.52759,0.70575,0.69339,0.72936,0.38988,1.55505,1.34201,1.77915,0.0061885,0.0061885,0.0061885
79,724.902,1.3126,1.13481,1.48966,0.74885,0.6701,0.74201,0.40054,1.52976,1.32135,1.78789,0.006139,0.006139,0.006139
80,734.028,1.32268,1.15986,1.5019,0.68699,0.67943,0.74525,0.40406,1.567,1.30112,1.82192,0.0060895,0.0060895,0.0060895
