epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,742.963,1.23491,1.04176,1.47475,0.77066,0.7133,0.77054,0.44491,1.48001,1.17258,1.83852,0.0059905,0.0059905,0.0059905
83,752.113,1.24369,1.01408,1.46556,0.72718,0.69253,0.76912,0.43482,1.48815,1.19938,1.84194,0.005941,0.005941,0.005941
84,761.107,1.23149,1.01686,1.47639,0.7702,0.69059,0.77161,0.45446,1.48841,1.14644,1.85618,0.0058915,0.0058915,0.0058915
85,770.188,1.22393,1.02116,1.46552,0.79542,0.70414,0.78458,0.4664,1.47805,1.13364,1.80941,0.005842,0.005842,0.005842
86,779.237,1.22881,1.0343,1.46761,0.78571,0.70937,0.76643,0.4456,1.48376,1.1527,1.82046,0.0057925,0.0057925,0.0057925
87,788.481,1.23484,1.02153,1.48163,0.6985,0.72969,0.74296,0.44283,1.4879,1.17129,1.80146,0.005743,0.005743,0.005743
88,797.956,1.24869,1.01727,1.4863,0.61821,0.65854,0.63784,0.32401,1.68801,1.44581,1.95006,0.0056935,0.0056935,0.0056935
89,807.133,1.22077,1.00055,1.46505,0.75586,0.71247,0.7679,0.44754,1.5325,1.1544,1.86998,0.005644,0.005644,0.005644
90,816.316,1.22824,0.9877,1.45157,0.73263,0.7281,0.77466,0.45342,1.50868,1.13069,1.84981,0.0055945,0.0055945,0.0055945
91,825.285,1.18804,0.9826,1.43338,0.73417,0.72779,0.75858,0.42023,1.59752,1.17225,1.9478,0.005545,0.005545,0.005545
92,834.354,1.23263,1.01009,1.46829,0.74615,0.73468,0.76286,0.44346,1.49146,1.17156,1.83449,0.0054955,0.0054955,0.0054955
93,843.743,1.21598,1.01432,1.45974,0.73772,0.74273,0.76441,0.45404,1.46203,1.11761,1.83339,0.005446,0.005446,0.005446
94,853.175,1.18295,0.99229,1.44046,0.73581,0.70463,0.74968,0.44166,1.51763,1.196,1.8662,0.0053965,0.0053965,0.0053965
95,862.322,1.20421,0.98484,1.4559,0.70732,0.74279,0.76317,0.43457,1.48911,1.1712,1.80297,0.005347,0.005347,0.005347
96,871.868,1.1951,0.98319,1.44331,0.73341,0.7467,0.77653,0.44772,1.49414,1.14021,1.84096,0.0052975,0.0052975,0.0052975
97,881.226,1.19323,0.97255,1.45671,0.76574,0.72253,0.75953,0.44547,1.50664,1.14559,1.84998,0.005248,0.005248,0.005248
