epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,365.438,1.63696,1.50334,1.57011,0.53881,0.60495,0.61121,0.26269,1.83536,1.66319,1.94863,0.007921,0.007921,0.007921
44,373.887,1.66381,1.49492,1.57659,0.48916,0.61843,0.60384,0.27884,1.78898,1.59956,1.87427,0.0078715,0.0078715,0.0078715
45,382.393,1.68362,1.5153,1.59382,0.57841,0.58466,0.59546,0.26163,1.84951,1.6466,1.93652,0.007822,0.007822,0.007822
46,390.795,1.64048,1.47071,1.54212,0.58184,0.61955,0.64631,0.29904,1.76552,1.59708,1.88463,0.0077725,0.0077725,0.0077725
47,399.451,1.63047,1.45564,1.5464,0.50189,0.6498,0.62391,0.29259,1.74207,1.56187,1.87405,0.007723,0.007723,0.007723
48,407.757,1.63629,1.48246,1.5508,0.559,0.64272,0.61236,0.28804,1.76899,1.63361,1.87686,0.0076735,0.0076735,0.0076735
49,416.292,1.64247,1.47059,1.55936,0.51246,0.56898,0.56187,0.25696,1.8527,1.61821,1.92911,0.007624,0.007624,0.007624
50,424.866,1.63181,1.48862,1.57087,0.59903,0.59767,0.61716,0.27282,1.87428,1.66243,1.95738,0.0075745,0.0075745,0.0075745
51,433.366,1.62118,1.47889,1.5476,0.65355,0.58015,0.62086,0.28752,1.75262,1.69108,1.86702,0.007525,0.007525,0.007525
52,441.82,1.62915,1.46693,1.55326,0.54856,0.63818,0.59641,0.27165,1.88114,1.64346,1.98501,0.0074755,0.0074755,0.0074755
53,450.509,1.61234,1.4436,1.53919,0.63092,0.59843,0.62519,0.28914,1.76121,1.57212,1.872,0.007426,0.007426,0.007426
54,459.102,1.60334,1.46053,1.53873,0.60539,0.64501,0.67348,0.3263,1.70294,1.4422,1.83824,0.0073765,0.0073765,0.0073765
55,467.554,1.58936,1.44404,1.53107,0.65961,0.55794,0.60306,0.27952,1.81461,1.6668,1.89211,0.007327,0.007327,0.007327
56,476.085,1.58451,1.41509,1.52117,0.55636,0.58118,0.5975,0.29316,1.74012,1.55523,1.845,0.0072775,0.0072775,0.0072775
57,484.612,1.59373,1.41116,1.52139,0.6777,0.65822,0.67788,0.33298,1.738,1.46541,1.86445,0.007228,0.007228,0.007228
58,493.384,1.58738,1.42055,1.51718,0.46434,0.53864,0.50034,0.22301,1.88963,1.92641,2.02278,0.0071785,0.0071785,0.0071785
59,501.596,1.55497,1.39583,1.50591,0.57104,0.60676,0.61992,0.29493,1.8168,1.57661,1.92312,0.007129,0.007129,0.007129
60,510.147,1.56847,1.4191,1.51511,0.62279,0.61257,0.63084,0.28738,1.80889,1.57967,1.91425,0.0070795,0.0070795,0.0070795
61,518.557,1.573,1.42439,1.51619,0.64073,0.65756,0.66674,0.30488,1.76612,1.58445,1.89502,0.00703,0.00703,0.00703
62,527.042,1.55649,1.40316,1.50915,0.6333,0.65839,0.64315,0.29302,1.70661,1.58416,1.81928,0.0069805,0.0069805,0.0069805
63,535.582,1.56685,1.39529,1.50686,0.62105,0.6343,0.63476,0.28709,1.77093,1.6689,1.87683,0.006931,0.006931,0.006931
64,544.081,1.54387,1.39285,1.49978,0.60572,0.65912,0.63825,0.29808,1.80716,1.60389,1.90101,0.0068815,0.0068815,0.0068815
65,552.602,1.5505,1.40899,1.51466,0.70259,0.67261,0.70066,0.34806,1.6906,1.47606,1.80559,0.006832,0.006832,0.006832
66,561.116,1.53273,1.37525,1.48077,0.43056,0.61133,0.51044,0.2269,1.91147,1.95983,1.99873,0.0067825,0.0067825,0.0067825
67,569.649,1.51012,1.36562,1.47172,0.66697,0.63721,0.67579,0.33676,1.69266,1.42089,1.82638,0.006733,0.006733,0.006733
68,578.241,1.53954,1.38169,1.49634,0.66509,0.68818,0.6856,0.32732,1.6639,1.51441,1.79687,0.0066835,0.0066835,0.0066835
69,587.029,1.51489,1.34512,1.47219,0.7133,0.63757,0.68892,0.32137,1.76899,1.56698,1.85742,0.006634,0.006634,0.006634
70,595.513,1.5678,1.41544,1.52434,0.61351,0.68524,0.66497,0.32494,1.74162,1.55558,1.83514,0.0065845,0.0065845,0.0065845
71,604.07,1.52714,1.37446,1.48374,0.62255,0.61796,0.61737,0.29013,1.81716,1.65755,1.91583,0.006535,0.006535,0.006535
72,612.652,1.53248,1.35918,1.48861,0.68386,0.68844,0.71943,0.35604,1.67792,1.40706,1.79974,0.0064855,0.0064855,0.0064855
73,621.175,1.53493,1.39073,1.4881,0.72232,0.67336,0.69741,0.32786,1.77625,1.54509,1.88133,0.006436,0.006436,0.006436
74,629.8,1.48675,1.33966,1.4643,0.72174,0.68478,0.72879,0.34903,1.72148,1.40875,1.85227,0.0063865,0.0063865,0.0063865
75,638.362,1.49288,1.35096,1.46576,0.72826,0.66941,0.71393,0.36631,1.606,1.40103,1.78903,0.006337,0.006337,0.006337
76,646.973,1.49085,1.34748,1.46257,0.72019,0.65297,0.69321,0.31895,1.81021,1.50923,1.89611,0.0062875,0.0062875,0.0062875
77,655.64,1.49879,1.3457,1.46975,0.65933,0.68124,0.68601,0.3262,1.80298,1.45016,1.92006,0.006238,0.006238,0.006238
78,664.162,1.49526,1.34955,1.48003,0.62777,0.64445,0.64309,0.29234,1.8114,1.56092,1.91202,0.0061885,0.0061885,0.0061885
79,672.682,1.48887,1.32972,1.45365,0.6635,0.66994,0.67524,0.31849,1.82892,1.49665,1.92365,0.006139,0.006139,0.006139
