epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,384.501,1.45909,1.3856,1.65579,0.62046,0.62461,0.64827,0.3621,1.53941,1.55196,1.82719,0.007921,0.007921,0.007921
44,393.163,1.49245,1.38357,1.66338,0.65481,0.68451,0.6754,0.37411,1.51858,1.43954,1.82819,0.0078715,0.0078715,0.0078715
45,402.016,1.48201,1.38249,1.66317,0.72668,0.66345,0.69978,0.38608,1.50507,1.41285,1.81832,0.007822,0.007822,0.007822
46,411.405,1.46173,1.34842,1.63397,0.67981,0.67652,0.70704,0.38759,1.53723,1.40363,1.8644,0.0077725,0.0077725,0.0077725
47,420.386,1.43999,1.34394,1.62611,0.68361,0.68746,0.68874,0.39633,1.49489,1.41132,1.81781,0.007723,0.007723,0.007723
48,429.434,1.45848,1.33905,1.63466,0.63131,0.69825,0.70101,0.38372,1.49623,1.43527,1.80335,0.0076735,0.0076735,0.0076735
49,438.597,1.46379,1.32759,1.63336,0.70973,0.66141,0.72759,0.39819,1.51958,1.40818,1.86216,0.007624,0.007624,0.007624
50,447.648,1.45238,1.34718,1.64737,0.69912,0.70635,0.7192,0.38102,1.51101,1.3964,1.8586,0.0075745,0.0075745,0.0075745
51,456.543,1.45415,1.35204,1.6382,0.6225,0.70388,0.70046,0.40512,1.50876,1.36551,1.84714,0.007525,0.007525,0.007525
52,465.656,1.43316,1.33098,1.62932,0.62562,0.71764,0.7097,0.3888,1.57807,1.39997,1.89418,0.0074755,0.0074755,0.0074755
53,474.702,1.43442,1.31357,1.62213,0.62266,0.71728,0.70292,0.39031,1.52175,1.42273,1.86651,0.007426,0.007426,0.007426
54,483.564,1.41911,1.30774,1.62237,0.68837,0.73024,0.73647,0.43237,1.45579,1.31358,1.78158,0.0073765,0.0073765,0.0073765
55,492.698,1.42196,1.30732,1.61976,0.69193,0.68843,0.72285,0.39544,1.52421,1.38277,1.8394,0.007327,0.007327,0.007327
56,501.794,1.41943,1.29259,1.60261,0.75655,0.6657,0.72672,0.38576,1.5407,1.403,1.87798,0.0072775,0.0072775,0.0072775
57,510.888,1.41554,1.27153,1.61241,0.71169,0.69702,0.72446,0.4119,1.4498,1.34796,1.78729,0.007228,0.007228,0.007228
58,519.984,1.40027,1.27923,1.5938,0.66924,0.72639,0.73075,0.4082,1.49372,1.31993,1.80807,0.0071785,0.0071785,0.0071785
59,529.284,1.40676,1.28087,1.5992,0.68081,0.7302,0.7436,0.42053,1.46728,1.29331,1.81128,0.007129,0.007129,0.007129
60,538.385,1.4104,1.29293,1.61491,0.78399,0.62159,0.69575,0.35643,1.5214,1.42825,1.84357,0.0070795,0.0070795,0.0070795
61,547.764,1.40501,1.28459,1.60249,0.7232,0.69864,0.74087,0.42199,1.48377,1.36901,1.79998,0.00703,0.00703,0.00703
62,556.856,1.39696,1.25888,1.61152,0.70926,0.66464,0.7221,0.3985,1.50764,1.33238,1.82138,0.0069805,0.0069805,0.0069805
63,565.745,1.41321,1.27799,1.60327,0.6783,0.68638,0.70061,0.40895,1.48533,1.35724,1.80548,0.006931,0.006931,0.006931
64,574.716,1.37272,1.25838,1.58523,0.69416,0.69698,0.75246,0.41281,1.46454,1.33673,1.8275,0.0068815,0.0068815,0.0068815
65,583.822,1.40538,1.26563,1.60415,0.75605,0.71483,0.74465,0.42239,1.47602,1.30117,1.78767,0.006832,0.006832,0.006832
66,592.764,1.38996,1.25585,1.57484,0.70323,0.70491,0.724,0.41605,1.43478,1.33966,1.78174,0.0067825,0.0067825,0.0067825
67,601.755,1.35931,1.23343,1.5664,0.6585,0.73679,0.73217,0.42789,1.47396,1.2899,1.77977,0.006733,0.006733,0.006733
68,610.943,1.37923,1.24491,1.57789,0.70243,0.68515,0.72033,0.41491,1.46212,1.325,1.78287,0.0066835,0.0066835,0.0066835
69,619.782,1.35404,1.22157,1.56131,0.76424,0.70744,0.76686,0.41257,1.46358,1.3168,1.80553,0.006634,0.006634,0.006634
70,628.587,1.3978,1.27143,1.60719,0.69618,0.73369,0.75653,0.41453,1.46219,1.29848,1.77475,0.0065845,0.0065845,0.0065845
71,637.528,1.3675,1.21884,1.57676,0.69266,0.68682,0.72541,0.40213,1.49613,1.31567,1.7774,0.006535,0.006535,0.006535
72,646.267,1.37694,1.22096,1.57211,0.68992,0.68541,0.73174,0.4121,1.5202,1.30181,1.80417,0.0064855,0.0064855,0.0064855
73,655.152,1.37721,1.23051,1.57919,0.70898,0.70059,0.75183,0.42469,1.4549,1.30126,1.77677,0.006436,0.006436,0.006436
74,663.98,1.34682,1.20248,1.55628,0.7074,0.73596,0.75376,0.42862,1.40596,1.26726,1.76352,0.0063865,0.0063865,0.0063865
75,672.966,1.3625,1.22538,1.57226,0.8177,0.66587,0.75345,0.43765,1.45929,1.27694,1.78796,0.006337,0.006337,0.006337
76,682.377,1.3438,1.20079,1.54865,0.75028,0.70286,0.75797,0.41959,1.53618,1.26806,1.82704,0.0062875,0.0062875,0.0062875
77,691.405,1.35574,1.20899,1.56229,0.68434,0.73272,0.75133,0.42829,1.4683,1.25476,1.82461,0.006238,0.006238,0.006238
78,700.456,1.35633,1.22397,1.57559,0.67952,0.72584,0.73778,0.41005,1.45523,1.29,1.79658,0.0061885,0.0061885,0.0061885
79,709.402,1.34316,1.18593,1.54035,0.73454,0.69907,0.74527,0.42909,1.49135,1.29269,1.76793,0.006139,0.006139,0.006139
80,718.485,1.3504,1.2091,1.55512,0.63452,0.73892,0.73821,0.41019,1.51562,1.28841,1.8243,0.0060895,0.0060895,0.0060895
81,727.489,1.36568,1.2023,1.55898,0.69537,0.72359,0.74734,0.42171,1.47784,1.28638,1.80125,0.00604,0.00604,0.00604
82,736.496,1.34899,1.21052,1.55397,0.66177,0.75169,0.77923,0.426,1.50267,1.29593,1.83377,0.0059905,0.0059905,0.0059905
83,745.717,1.35052,1.18637,1.5423,0.72685,0.74784,0.78398,0.46931,1.37769,1.21482,1.74162,0.005941,0.005941,0.005941
84,754.382,1.34073,1.18655,1.55804,0.72767,0.70095,0.75511,0.43488,1.47807,1.25261,1.75838,0.0058915,0.0058915,0.0058915
85,763.307,1.3319,1.17623,1.547,0.69975,0.7193,0.77267,0.45413,1.39726,1.24905,1.71562,0.005842,0.005842,0.005842
86,771.898,1.33533,1.19028,1.54843,0.70858,0.74644,0.75469,0.43405,1.45603,1.24351,1.74841,0.0057925,0.0057925,0.0057925
87,779.22,1.3454,1.18857,1.55585,0.69709,0.73579,0.77962,0.44767,1.45789,1.19656,1.76784,0.005743,0.005743,0.005743
88,786.299,1.34066,1.17983,1.5524,0.73014,0.71842,0.76592,0.45251,1.41265,1.23219,1.73458,0.0056935,0.0056935,0.0056935
