epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,381.052,1.4844,1.42365,1.64964,0.64306,0.64778,0.68187,0.37755,1.53425,1.49402,1.79875,0.007921,0.007921,0.007921
44,389.861,1.49711,1.42312,1.65046,0.5866,0.64974,0.65199,0.33589,1.56782,1.53945,1.84594,0.0078715,0.0078715,0.0078715
45,398.616,1.49898,1.42672,1.65866,0.59982,0.62193,0.63666,0.3341,1.61433,1.53379,1.86753,0.007822,0.007822,0.007822
46,407.455,1.47943,1.38552,1.63412,0.69656,0.60349,0.69369,0.37846,1.55164,1.46223,1.84139,0.0077725,0.0077725,0.0077725
47,416.125,1.46401,1.38682,1.62231,0.72404,0.59465,0.72068,0.4144,1.51615,1.45231,1.80771,0.007723,0.007723,0.007723
48,425.094,1.48296,1.38332,1.62863,0.62753,0.61951,0.65202,0.35942,1.54511,1.48427,1.81313,0.0076735,0.0076735,0.0076735
49,433.926,1.48069,1.37487,1.62945,0.72782,0.64756,0.69397,0.37069,1.56744,1.4411,1.85642,0.007624,0.007624,0.007624
50,442.887,1.4658,1.39605,1.64207,0.74422,0.60508,0.701,0.36679,1.54727,1.45367,1.81019,0.0075745,0.0075745,0.0075745
51,451.651,1.47558,1.38005,1.63016,0.68772,0.63293,0.67459,0.36263,1.52002,1.48111,1.79016,0.007525,0.007525,0.007525
52,460.793,1.45791,1.36956,1.62202,0.66526,0.68648,0.7054,0.38843,1.58245,1.40788,1.86516,0.0074755,0.0074755,0.0074755
53,469.677,1.45778,1.34162,1.61702,0.69217,0.68169,0.72629,0.39435,1.51896,1.44873,1.78683,0.007426,0.007426,0.007426
54,478.463,1.447,1.36076,1.6202,0.6773,0.67518,0.70051,0.40041,1.53156,1.43364,1.79732,0.0073765,0.0073765,0.0073765
55,487.374,1.43821,1.35242,1.61307,0.67375,0.64236,0.67972,0.38066,1.59286,1.47725,1.84878,0.007327,0.007327,0.007327
56,496.262,1.43676,1.31735,1.59409,0.64062,0.6852,0.70483,0.39344,1.55784,1.41301,1.82832,0.0072775,0.0072775,0.0072775
57,504.818,1.42531,1.30371,1.59999,0.66107,0.62175,0.65289,0.36665,1.55756,1.42302,1.84556,0.007228,0.007228,0.007228
58,513.535,1.4278,1.31703,1.59392,0.6734,0.68608,0.6976,0.40007,1.50978,1.36249,1.8131,0.0071785,0.0071785,0.0071785
59,522.221,1.43843,1.30703,1.60777,0.70966,0.67502,0.72187,0.40451,1.54383,1.40218,1.8369,0.007129,0.007129,0.007129
60,530.881,1.42523,1.33201,1.60733,0.67105,0.61469,0.69361,0.3722,1.55014,1.45589,1.82849,0.0070795,0.0070795,0.0070795
61,539.778,1.4142,1.30602,1.59338,0.67796,0.7081,0.71637,0.41969,1.53427,1.35228,1.82043,0.00703,0.00703,0.00703
62,548.634,1.41208,1.28744,1.60118,0.73357,0.67849,0.72541,0.40964,1.48916,1.33124,1.77567,0.0069805,0.0069805,0.0069805
63,557.613,1.42134,1.3004,1.59224,0.75468,0.66495,0.72394,0.4217,1.50256,1.34769,1.78766,0.006931,0.006931,0.006931
64,566.545,1.40348,1.28035,1.58791,0.64465,0.65528,0.6956,0.38021,1.56519,1.38815,1.81345,0.0068815,0.0068815,0.0068815
65,575.406,1.42455,1.31412,1.59748,0.69433,0.7056,0.73088,0.42847,1.4726,1.3207,1.75405,0.006832,0.006832,0.006832
66,584.762,1.3968,1.27379,1.5662,0.68595,0.72882,0.74349,0.43701,1.46955,1.32668,1.74733,0.0067825,0.0067825,0.0067825
67,593.582,1.39243,1.25698,1.56693,0.68547,0.73833,0.72822,0.43148,1.4847,1.35822,1.78262,0.006733,0.006733,0.006733
68,602.512,1.40156,1.2783,1.5806,0.6797,0.69448,0.73403,0.43353,1.47833,1.34,1.78157,0.0066835,0.0066835,0.0066835
69,611.534,1.3741,1.24893,1.55878,0.6832,0.72613,0.73267,0.41754,1.485,1.33629,1.79996,0.006634,0.006634,0.006634
70,620.463,1.41543,1.31059,1.60158,0.70254,0.699,0.71475,0.40176,1.53297,1.37679,1.81702,0.0065845,0.0065845,0.0065845
