epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,373.636,1.27062,1.07397,1.49853,0.74404,0.74671,0.77601,0.45758,1.42878,1.19087,1.73747,0.0061885,0.0061885,0.0061885
79,378.615,1.24165,1.03347,1.45945,0.69663,0.73852,0.77201,0.44401,1.47093,1.16472,1.7571,0.006139,0.006139,0.006139
80,383.623,1.26341,1.05601,1.48417,0.74873,0.70121,0.7614,0.43506,1.47078,1.1892,1.75186,0.0060895,0.0060895,0.0060895
81,388.207,1.26258,1.04641,1.48136,0.77096,0.7098,0.77724,0.44612,1.45261,1.17885,1.74751,0.00604,0.00604,0.00604
82,392.959,1.25259,1.05701,1.47923,0.7138,0.71086,0.77483,0.473,1.39839,1.13241,1.71127,0.0059905,0.0059905,0.0059905
83,398.273,1.25758,1.02845,1.47066,0.70352,0.71174,0.73482,0.43038,1.46188,1.22568,1.73876,0.005941,0.005941,0.005941
84,403.325,1.24089,1.03728,1.47804,0.72003,0.70324,0.77107,0.45153,1.4228,1.20251,1.75899,0.0058915,0.0058915,0.0058915
85,408.804,1.23811,1.03515,1.46762,0.74257,0.72326,0.7659,0.45424,1.41715,1.17716,1.71837,0.005842,0.005842,0.005842
86,414.081,1.24515,1.05362,1.47681,0.7116,0.69045,0.74021,0.44491,1.43188,1.20242,1.72818,0.0057925,0.0057925,0.0057925
87,419.265,1.25134,1.04229,1.48769,0.70465,0.73564,0.78278,0.45578,1.46423,1.19137,1.76485,0.005743,0.005743,0.005743
88,424.173,1.25677,1.03823,1.48361,0.7204,0.70977,0.73509,0.44626,1.43635,1.21936,1.70349,0.0056935,0.0056935,0.0056935
89,429.322,1.23081,1.01972,1.46572,0.73003,0.73964,0.77576,0.47032,1.37942,1.11822,1.68966,0.005644,0.005644,0.005644
90,433.479,1.24635,1.0151,1.45981,0.74405,0.74968,0.78123,0.44402,1.47744,1.18641,1.75515,0.0055945,0.0055945,0.0055945
91,438.513,1.20803,0.99834,1.43464,0.74238,0.75609,0.7805,0.46975,1.44068,1.12514,1.72603,0.005545,0.005545,0.005545
92,443.718,1.24827,1.02721,1.46675,0.70413,0.73905,0.77361,0.46369,1.43608,1.13604,1.712,0.0054955,0.0054955,0.0054955
93,448.881,1.23462,1.01715,1.46457,0.77269,0.7287,0.79423,0.4856,1.3871,1.13098,1.68617,0.005446,0.005446,0.005446
94,454.062,1.20685,1.0122,1.44961,0.79301,0.70015,0.77596,0.47406,1.36352,1.14496,1.68324,0.0053965,0.0053965,0.0053965
95,458.816,1.21738,1.00881,1.45371,0.75089,0.71074,0.76732,0.45731,1.39949,1.15811,1.69998,0.005347,0.005347,0.005347
96,463.54,1.20958,1.00501,1.44954,0.68819,0.76647,0.77927,0.46602,1.40212,1.16334,1.69403,0.0052975,0.0052975,0.0052975
97,468.318,1.21157,1.00303,1.4602,0.7501,0.71418,0.77546,0.46235,1.41512,1.18245,1.70147,0.005248,0.005248,0.005248
98,473.563,1.22156,1.00114,1.4508,0.70991,0.75287,0.78195,0.46634,1.41537,1.14368,1.71436,0.0051985,0.0051985,0.0051985
99,479.032,1.208,1.00691,1.44463,0.6944,0.7533,0.77844,0.47607,1.37344,1.16272,1.69568,0.005149,0.005149,0.005149
100,484.344,1.19423,0.99122,1.44312,0.73101,0.66638,0.73742,0.42649,1.50332,1.21784,1.77869,0.0050995,0.0050995,0.0050995
101,489.562,1.21198,0.99709,1.45428,0.79249,0.67406,0.76794,0.4617,1.41707,1.17546,1.71099,0.00505,0.00505,0.00505
