epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,378.688,1.70007,1.59657,1.75321,0.621,0.52718,0.60858,0.29495,1.73809,1.67663,1.91106,0.007921,0.007921,0.007921
44,387.405,1.71707,1.59375,1.76452,0.69298,0.53438,0.5728,0.26466,1.77862,1.66133,1.94709,0.0078715,0.0078715,0.0078715
45,396.108,1.69802,1.58854,1.75488,0.50727,0.60911,0.58243,0.27274,1.76491,1.69291,1.94893,0.007822,0.007822,0.007822
46,404.882,1.72405,1.58752,1.75208,0.6823,0.5686,0.6187,0.30005,1.79856,1.65091,1.95003,0.0077725,0.0077725,0.0077725
47,413.615,1.68815,1.54559,1.73757,0.7646,0.51735,0.62524,0.30716,1.76811,1.6719,1.9305,0.007723,0.007723,0.007723
48,422.432,1.69237,1.53888,1.74055,0.61477,0.56749,0.57575,0.27536,1.80846,1.71952,1.95085,0.0076735,0.0076735,0.0076735
49,431.061,1.6826,1.53666,1.73203,0.73683,0.49363,0.5951,0.27642,1.78699,1.65146,1.96295,0.007624,0.007624,0.007624
50,439.633,1.67975,1.55458,1.75578,0.71835,0.51786,0.60143,0.28531,1.77488,1.63714,1.96994,0.0075745,0.0075745,0.0075745
51,448.331,1.69374,1.56403,1.74193,0.64108,0.53537,0.59474,0.29497,1.72985,1.65407,1.93088,0.007525,0.007525,0.007525
52,456.948,1.66347,1.53287,1.72762,0.72892,0.50972,0.59759,0.2842,1.84037,1.60808,1.98716,0.0074755,0.0074755,0.0074755
53,465.903,1.67735,1.51847,1.72713,0.5692,0.54964,0.60619,0.27503,1.80345,1.75986,1.96849,0.007426,0.007426,0.007426
54,474.671,1.66885,1.55118,1.7343,0.73911,0.51827,0.61554,0.29862,1.71397,1.60397,1.9268,0.0073765,0.0073765,0.0073765
55,483.472,1.65896,1.5299,1.71632,0.74381,0.46305,0.60962,0.2888,1.75034,1.67173,1.93725,0.007327,0.007327,0.007327
56,492.188,1.65588,1.50686,1.70301,0.72374,0.53776,0.62625,0.29758,1.70894,1.59948,1.92095,0.0072775,0.0072775,0.0072775
57,500.798,1.65818,1.50757,1.72128,0.78523,0.4845,0.58914,0.281,1.80377,1.67334,1.93805,0.007228,0.007228,0.007228
58,509.609,1.64536,1.49899,1.7075,0.64984,0.50402,0.57858,0.27416,1.79152,1.62362,1.99634,0.0071785,0.0071785,0.0071785
59,518.283,1.63688,1.48897,1.71336,0.6096,0.56592,0.59966,0.29002,1.7419,1.64069,1.94334,0.007129,0.007129,0.007129
60,526.735,1.65015,1.51905,1.72723,0.71813,0.55841,0.65659,0.30394,1.74204,1.57799,1.94693,0.0070795,0.0070795,0.0070795
61,535.229,1.64785,1.49581,1.70995,0.56753,0.58747,0.63144,0.31104,1.68792,1.5825,1.91894,0.00703,0.00703,0.00703
62,544.046,1.64921,1.485,1.72044,0.74423,0.52666,0.62766,0.29614,1.72906,1.58395,1.92415,0.0069805,0.0069805,0.0069805
63,552.492,1.64791,1.47356,1.70638,0.62277,0.56653,0.63845,0.3127,1.72457,1.59085,1.9265,0.006931,0.006931,0.006931
64,560.907,1.64138,1.48635,1.70875,0.57805,0.58902,0.62662,0.30541,1.74243,1.55184,1.9381,0.0068815,0.0068815,0.0068815
65,569.756,1.61094,1.46083,1.67833,0.67497,0.56512,0.65863,0.32335,1.69658,1.5565,1.88778,0.006832,0.006832,0.006832
66,578.651,1.64488,1.47149,1.69304,0.59423,0.61922,0.62829,0.2985,1.74394,1.66788,1.94697,0.0067825,0.0067825,0.0067825
67,587.674,1.61536,1.46434,1.68801,0.70109,0.59608,0.66377,0.3201,1.72049,1.53682,1.90621,0.006733,0.006733,0.006733
68,596.649,1.61926,1.46769,1.69018,0.76607,0.53344,0.64933,0.3219,1.66689,1.55555,1.85516,0.0066835,0.0066835,0.0066835
69,605.366,1.61318,1.45929,1.68923,0.65385,0.59574,0.64322,0.31665,1.71394,1.53747,1.91482,0.006634,0.006634,0.006634
70,614.365,1.62741,1.46968,1.69684,0.72556,0.57349,0.65519,0.31634,1.71526,1.58813,1.88479,0.0065845,0.0065845,0.0065845
71,623.153,1.6053,1.45425,1.6803,0.75633,0.54318,0.6444,0.33336,1.68969,1.58308,1.88238,0.006535,0.006535,0.006535
72,631.908,1.62015,1.43798,1.68149,0.6238,0.60834,0.64916,0.32839,1.70455,1.51669,1.87058,0.0064855,0.0064855,0.0064855
73,640.673,1.60856,1.47149,1.6731,0.71556,0.5332,0.60651,0.31053,1.70165,1.59625,1.90373,0.006436,0.006436,0.006436
74,649.442,1.57511,1.4337,1.65517,0.60547,0.57125,0.6486,0.31151,1.69189,1.53379,1.89444,0.0063865,0.0063865,0.0063865
75,658.116,1.62153,1.46821,1.69101,0.69011,0.56015,0.61565,0.30223,1.70103,1.61854,1.93734,0.006337,0.006337,0.006337
76,666.814,1.59984,1.44576,1.66857,0.64937,0.53735,0.54965,0.2667,1.78092,1.72777,2.01847,0.0062875,0.0062875,0.0062875
77,675.62,1.58158,1.41185,1.65464,0.8215,0.52273,0.65639,0.31896,1.73374,1.53711,1.91431,0.006238,0.006238,0.006238
78,684.527,1.60048,1.4509,1.68155,0.72991,0.56511,0.65749,0.32918,1.6572,1.52951,1.86304,0.0061885,0.0061885,0.0061885
79,693.454,1.59193,1.42548,1.65503,0.63939,0.63397,0.65367,0.33352,1.69812,1.54492,1.91434,0.006139,0.006139,0.006139
80,702.328,1.59762,1.43282,1.66901,0.77477,0.57605,0.66824,0.32786,1.70944,1.56057,1.91438,0.0060895,0.0060895,0.0060895
81,711.166,1.58326,1.41997,1.65511,0.75286,0.53926,0.64231,0.31068,1.68785,1.58819,1.88821,0.00604,0.00604,0.00604
82,719.934,1.57699,1.42707,1.65984,0.67424,0.59337,0.65693,0.32202,1.67604,1.51203,1.86503,0.0059905,0.0059905,0.0059905
83,728.821,1.61894,1.41571,1.66862,0.7229,0.60897,0.68335,0.33454,1.6669,1.48582,1.87505,0.005941,0.005941,0.005941
84,737.888,1.59909,1.42798,1.67781,0.69308,0.59476,0.64638,0.33431,1.6789,1.51079,1.88289,0.0058915,0.0058915,0.0058915
85,746.733,1.58463,1.42871,1.66388,0.5266,0.63052,0.65082,0.32535,1.70909,1.49352,1.89622,0.005842,0.005842,0.005842
86,755.573,1.59276,1.41455,1.65969,0.57305,0.62145,0.62706,0.31849,1.69241,1.59495,1.88973,0.0057925,0.0057925,0.0057925
87,764.522,1.58808,1.40337,1.66966,0.75811,0.59211,0.67573,0.34164,1.65623,1.51312,1.8617,0.005743,0.005743,0.005743
88,773.3,1.58813,1.41613,1.66154,0.5207,0.58556,0.63906,0.31258,1.72635,1.5458,1.89894,0.0056935,0.0056935,0.0056935
89,782.076,1.56148,1.38802,1.64349,0.7361,0.59154,0.66762,0.34734,1.65251,1.46535,1.84952,0.005644,0.005644,0.005644
